product/productId,product/title,product/price,review/userId,review/profileName,review/helpfulness,review/score,review/time,review/summary,review/text
18,Jabra FreeSpeak BT250 Bluetooth Headset,unknown,167,"Phong Q. Nguyen ""Love New Stuff""",2/11,5.0,1103155200,Love it alot after 4 5 different use,"The Jabra I love it alot. Hard to fell of when it on your ear. Some other band when you bow or jump etc... it fell out. Battery, long too. Since my bluetooth run out battery in short; however, my still underwarranty so I call they replace it for me. Still wait for they send me the on replace, but I have to send my to them first."
18,Jabra FreeSpeak BT250 Bluetooth Headset,unknown,260,"random bob, a.r.c.",7/10,1.0,1093305600,Nice Battery. Bad performance.,"I tried this out because my old Bluetrek that I loved died. Actually, I killed it when I forgot where it was and sat on it. I was impressed with the advertised battery life, and took the plunge. Shouldn't have. While it is SUPPOSED to work in a range of 33 feet, I found that if I merely put the phone on the opposite side of my body, the connection gets fickle. You get lots of staticy noise if the phone is more than 2 feet from the earpiece and in a direct line of sight. Sort of defeats the purpose of the bluetooth technology, doesn't it? And the static is NOT just in your end; my girlfriend complained about it more than I really even heard it. So if yo get this, be prepared to anger your party on the other line. On the plus side, the sound is nice and loud in th speaker. That's about it. Try something else, like a bluetrek or motorola or something. I am trying the Motorola next. This thing is trash."
18,Jabra FreeSpeak BT250 Bluetooth Headset,unknown,152,Roy Wilsker,8/12,1.0,1102809600,Disappointing device,"I've been using the BT250 for a couple of weeks now. Here's what I've found:1. The belt clip stinks. The device drops off it all the time. It's silly to see a $90 device sabotaged by a 15 cent piece of plastic. (It looks stupid, also.)2. The standby time is nowhere near the 240 hours Jabra advertises. I find that it gives me a low power indication after about 24 hours.3. The 250 is awkward to put on your ear, which is a real pain when you're trying to take a call.4. I've found no way to voice dial on my Blackberry 7290 with the 250.5. The distance you can be from your phone is more like 10 feet, as opposed to the 30 that Jabra advertises.6. The volume is very loud on the Jabra. I have to turn down the phone or reduce the volume using the buttons on the 250 all the time.I'd recommend the Motorola HS810 which has a good carrying case, voice dials on the 7290 with no problems, goes on more easily, and has more intelligently designed buttons."
18,Jabra FreeSpeak BT250 Bluetooth Headset,unknown,308,"Elena M. ""online shopper""",2/3,3.0,1140048000,Comfortable.,"I like it - it's so comfortable, i forget that i wear it, but the sound quality is pretty poor, and outside it's just terrible. For the price i would recommend to try something else."
18,Jabra FreeSpeak BT250 Bluetooth Headset,unknown,128,andrew wilkinson,2/3,3.0,1124150400,pity it did not live for longer,"The BT250 worked well for about a year, however it simply stopped working...just outside of the warranty period...and of course Jabra would not help. So now I'll go and buy someone else's product as I expect a device like this to last longer than the warranty period"
18,Jabra FreeSpeak BT250 Bluetooth Headset,unknown,176,"D. Couse ""darkman1969""",2/3,5.0,1104624000,The only way to communicate with your BT phone!,"I received this little gem for Christmas and now I refuse to speak into the phone itself. This BT enabled unit is the perfect gift for anyone with a cell phone.No more complicated setups. As soon as I turned this on, my Nokia found it, recognized it, associated it, and I was speaking into it.The battery life is great and the clarity is also dead on.Once you use this product, you too will never go back to speaking into your phone the old fashioned way."
18,Jabra FreeSpeak BT250 Bluetooth Headset,unknown,867,"M. Highsmith ""bigredmachn""",0/0,3.0,1193702400,"Very Reliable, with drawbacks","I owned the 250v for 3 years! and if the piece that held the eargel on hadn't broken I wouldn't be in the market for a new one. This unit is great, with some inconvenient drawbacks. First, turning this thing on and off is supposed to be a matter of holding the multi-function button for 5-10 sec. Good luck with that one....I never turned it off because I couldn't. Also there is a tiny blue strobe on this thing that let's you know its on. Yeah not a great feature when its stays lit constantly while it charges on my night stand. I can't speak for its standby or talk time because I charged it nightly and had a car charger for long trips, but I never ran out of juice either. Would I buy it again?....Yep, its too comfortable to pass up."
18,Jabra FreeSpeak BT250 Bluetooth Headset,unknown,716,R. W. Bryant,0/0,4.0,1189382400,A Perfect Fit,"I purchased this headset because I was having trouble hearing with the Motorola set I got with my phone. The headset was a snap to set-up, and it is extremely comfortable to wear. My old Motorola set had a tendency to flop around while the Jabra sits comfortably on my ear. Unlike the Motorola, the Jabra's speaker is designed to fit in the ear, which makes it much easier to hear. It comes with two sizes of ear gels, but even with the large gel, I have to lightly press it into my ear during a conversation in order to achieve optimum volume. It's range also seems to be a little limited, but all and all it's a marked improvement over the Motorola headset."
18,Jabra FreeSpeak BT250 Bluetooth Headset,unknown,610,bought a samsung,0/0,3.0,1186358400,"Not bad, but....","I bought this for my wife a while ago and pairs with her samsung slider phone (can't remember the model number off of the top of my head) quite easily. I've had occassion to use it myself (when I have to use her phone) so I feel that I can confidently rate it.Overall, it isn't too bad for a handsfree. There are times when I call her (even on a land line) and it sounds like she's digitally stuttering. In my opinion; not good. It's realatively light weight and you can wear it for a long period of time without alot of discomfort (she does wear it quite often during the day). The different ear pieces give you the ability to give a custom fit feel to it, which is nice. I've read in some of the other reviews for the bt250v (a similar model) that it has a tendency to fall off if you move your head too quickly; I can see why.Truth be told, I almost purchased one of these for my own cell phone use (I own a Motorola v360) but I read the reviews for the Plantronics Voyager PLT 510. :) I'm glad I did - but that's another review."
18,Jabra FreeSpeak BT250 Bluetooth Headset,unknown,182,E. Goines,0/0,3.0,1184544000,Sturdy & Durable,"The headset is light and fits the ear perfectly. Unfortunately, often people have a hard time hearing me. I can hear them perfectly. I am most impressed with its durability. I forgot it in a pants pocket. The pants went through a wash and dryer. The headset still works albeit with the same problems I mentioned above."
18,Jabra FreeSpeak BT250 Bluetooth Headset,unknown,698,Byron K. Appelt,0/0,4.0,1135296000,Great Headset,Excellent battery life and sound quality. I left this in my pocket and it got washed and dried but still works great!
18,Jabra FreeSpeak BT250 Bluetooth Headset,unknown,895,Phillip Anglin,8/9,2.0,1103328000,FreeSpeak 250 - Not That Great,"I was really looking forward to the Bluetooth Wireless experience; however, the Jabra FreeSpeak BT250 is not all that great. With regular usage for three months with my Sony Ericsson T637, I found: a very short battery life, mediocre reception, and a shorter roaming range from my phone {suppose to be able to move 30 feet away from your phone, I couldn't get it to work beyond 7 feet}. Additionally, people would often tell me that they heard excessive static in the background and that it was hard to hear me.This technology could be great, but its a little overrated right now with the cell phone accessories that are currently available. I have had good luck with previous Jabra products and this one, the FreeSpeak, is just disappointing. Maybe I will try this again in a few years. For now, it's back to the ""wired"" headset."
18,Jabra FreeSpeak BT250 Bluetooth Headset,unknown,567,Kaushik Lodh,53/71,4.0,1112400000,Overall Good. Read carefully.,"Hello,I am a scientist in the field of Microwave/RF circuits and systems. I considered several but finally chose the Jabra A210 along with the BT250 Jabra headset. This review is for both items together.A few things to note:1) swithcing on and off is not very intuitive for the BT250, you have to hold down the power button for ""n"" number of seconds, the lights will flash in a certain pre-ordained sequence, but if you do hold down the power button more than what is required (this is sketchy), then the appliances enter set up mode, and the pairing between the adapter and the headset might be lost. The A210 is paired by means of a stylus pressing down a depressed switch on the body of the unit. So its pairing is not affected by the power button. BUT this set (headset and the adapter) have 8 hours talk time and 240 hours standby time (as per manufacturer's claim), even if it performs up to 80% of the reported claim, you wont have to mess around too much with the power switch. You can comfortably use it during the day and come home at night and recharge the set.2) Quality of sent and received signals. Please note: The jabra A210 has a pin which can be put in to 3 settings. Setting # 1 is for motorola phones, Setting # 3 for all other phones and Setting # 2 is for when you feel discomfort in setting # 1 or # 3. I have a LG VX 6100 NON-BLUETOOTH phone from verizon. I tested the settings extensively by calling a friend. (Thanks Guddu.) I tried setting # 1, there were 2 noticeable problems: (a) My friend complained that the volume of my voice was low, but the clarity was good.(b) I could not use the button on the head set to connect and disconnect calls.But I must mention, I could receive my friend's voice in absolutely loud and clear tones.Both the problems were alleviated when I used setting # 3 on the adapter. In fact, when I started using setting # 3, my friend complained that my voice was too loud! There werent any issues related to clarity.3) Range: The manufacturer claims this to have a range of 10 meters (30 feet). But at the same time, in its manual, it is written that if there are objects in the wireless signal path between the adapter and the headset, the sound quality will suffer.Now we have to consider 2 trade offs for every RF design. (a) power (b) size. We all want the smallest devices with maximum power and range. Well physics and electronics sharply put us back in our places. If you want greater range, you need to put out signal with great field strength. That needs higher battery consumption, high efficiency non linear amplifiers and large antennas. Microstrip patch antennas (generally used for their low profiles and small size) resonate to a particular frequency if their length is correctly defined. But with design modifications, this length can be shortened, but the gain suffers. Also, thanks to the FCC, we have very strict limitations on the frequency bands available (the higher the frequency, the shorter the wave length, and thus smaller the antenna and consequently higher the gain). FCC makes many RF devices work at lower frequencies than we RF engineers would like them to operate at. Also, due to fear of signal from one device interferring with other devices, FCC puts limits on the amount of power a device can put out.Given these considerations, the A210 and BT250 which are required to have excellent power efficiency (8 hours talk time and 240 hours stand by time) and also small and compact size (very small batteries and small antennas) provide a range which is not quite satisfactory. I walked at a radius of 10 feet and even with walls, metal partitions, etc, the signal strength was not that affected. How ever more than 10 feet, the signal had so much noise in it, I had to move closer to the adapter.To be honest with you, I am not happy with the range. I dont think the range is $130 worth (for the adapter and headset = $50 + $80). Period. For a 10 feet range the cost should have been more like $50 (for both).So basically, we have reviewed some basic factors. However, there is one major design flaw that I would like to bring to your attention. That is: The head set and the adapter enter in to stand by mode after one minute of non-usage. So even when you are in the middle of a call and both parties keep silent for more than a minute, the head set and the adapter stop communicating. The call is NOT disconnected. You can either pull the adapter jack out of the cell phone and put it back in, or press the volume key on the cell phone (basically do some thing with the cell phone) and you will be able to resume the conversation on the bluetooth devices. How ever this is not voice operable. Meaning, if the adapter and the headset enter in to stand by mode during the conversation when both parties to the call are silent, even when they both start talking, the adapter and the head set do not start communicating.This is extremely uncomfortable. If I have a blue tooth head set and adapter kit for which I have paid $130 or more, then I want absolute mobility with out any reason to come back to the adpater unless I do so from my own free will.Lastly, here is a recommendation for the people who designed this set. You need to incorporate greater features in to this adapter and head set. It should be able to not only handle voice data but also music and other types of audio information. This means you might need to use a more efficient method of modulation. Maybe you are using FSK which is constant envelope modulation (I deal with military and radar communication, so I dont know what modulation is used for blue tooth), but you cannot include too much information in to the FSK signal. Try using QAM, maybe not a very high order QAM, but some thing capable of handling all audio information. All you will need to change in the design is: a new power amplifier which is high efficiency and linear. Probably a class E or Class F with feed forward or Envelope elimination and restoration (Kahn) or Doherty principles. It is simple. You will need a one time engineering development cost, but in the long term - with market domination and mass production, it will more than make up for it.As for buyers. If you are rich, a techno geek or a business person constantly on the phone - Go for this. It is good.But if you have limited resources (money) then buy a simple wired hands free kit. In fact at times when the battery is down or I have to move to get back within range, I long for the reliability of a wired handsfree kit.Update: June 25th, 2005: By the way, I lost one A210 and recently purchased one more. I tried one more test on it recently. I got a adapter from radio shack (Part # 274-397) which accepts 3/32"" submini stereo plug ( as is the plug of the A210) and fits a 1/8"" mini stereo jack (as is the plug for all standard head phone jacks). Thus I connected the A210 to the adapter and connected to my new Creative MuVo MP3 player. Then put on my BT250. It worked!! I could hear the music through the blue tooth set up!BUT the music quality was poor... this blue tooth unit probably has enough sampling rate for speech, it is not able to handle the sudden and faster changes in amplitude, phase and frequency of a music signal.Nevertheless it works.Kaushik."
18,Jabra FreeSpeak BT250 Bluetooth Headset,unknown,514,David L. Myers,5/5,3.0,1123286400,I guess I must be in the minority,"I've had my 250 for about three months now. While I realize this hardly makes me an expert or a Bluetooth elite, I am not that enthused with this headset.In the first place, the general feeling I get when handling it, is that it is of marginal construction and ""quality"" was, perhaps, sacrificed to get a unit out on the market.While I will say that it is very comfortable to wear, it fails in one major area - that of ""user"" volume. I am forever being told that I cannot be heard or that my audio is so low as to be almost a whisper. I didn't buy a headset so I could stand in the corner and yell into my phone; I've seen enough of these ""ego heads"" doing that in airports and restaurants; talking so loud as though everyone should be interested in their conversation.So I am actively looking again. Maybe the thing to do is just to wait it out and see if SOMEONE can't come up with a headset that is comfortable to wear that actually performs as it says it will."
18,Jabra FreeSpeak BT250 Bluetooth Headset,unknown,33,Michael Beatrice,5/5,3.0,1113955200,So far not a big fan.,"First, I'm totally willing to plead user error (but I don't think so). I bought this item because of CNET's high marks. After successfully pairing it, I found in the manual there were special pairing instructions for my phone (T-610) to get extra features. Since re-pairing it, I no longer get a voice activation prompt and have to guess when to say my contact name.Also, the manual specifies that wireless networks will interfere with Jabra's reception and cause popping. Thank goodness there aren't any of those around! Seriously, these days every Starbucks on the planet has a wireless network up and running.But my biggest gripe is the inoperable voice dialing. I get ""no match"" after ""no match."" My guess is that the ambient noise when you record your voice names has to match up with the ambient noise when you make the handsfree call. (i.e. the interior of my car sounds different than my office or living room).Finally, my email to Jabra tech support has gone unanswered (24 hours).I'm still keeping my fingers crossed and will happily edit this review should things work out better. I'm going to try resetting and re-pairing."
18,Jabra FreeSpeak BT250 Bluetooth Headset,unknown,484,L. V. Duffy,5/5,3.0,1110844800,Doesn't fit securely,"I like the operation, but not the fit. The eargel falls below my ear canal, and therefore falls off too easily - it would be better if it were adjustable to different size ears."
18,Jabra FreeSpeak BT250 Bluetooth Headset,unknown,234,"Ryan J. Folmer ""RF""",5/5,5.0,1106784000,IT DOES WORK WITH THE V551,"I don't know what is wrong with your headset or phone, but I have the Motorola V551 and it works great with the BT250! I just turned in on, had my phone pair with it and it worked all in less that a minute. Don't believe the other guy, this is the bluetooth headset to get! Great sound and very comfortable."
18,Jabra FreeSpeak BT250 Bluetooth Headset,unknown,88,"Living in Budapest ""livinginhungary""",5/5,4.0,1092614400,Great Addition to my Bluetooth Phone,"I've been using my Jabra headset for a couple of weeks and have been very pleased with it. I bought it primarily for use while driving. It's very comfortable to wear. It has performed extremely well in the car. At times, I've used it at home. The range of the headset is quite good, but I get more static in my apartment. From time to time, I lose connection with my phone. I suspect that it's more a problem with my phone than with the headset...I only wish that the phone would come with a charger for the car as this is where I (and perhaps most people) will use the headset. In any case, I can highly recommend the Jabra headset."
18,Jabra FreeSpeak BT250 Bluetooth Headset,unknown,115,"J. Malonson ""LATechGuy""",10/12,2.0,1107388800,Lots of static and white noise,"I thought the Jabra FreeSpeak would be a much better bluetooth headset than a lot of other products on the market. Boy was I wrong! Once I got started with the headset, I heard a lot of static on my end and the people I called could barely hear anything I was saying.Heaven help you if you have an 802.11x setup at home! I have a wireless network at home which seemed to cause a lot of interference with my headset. Even when I tried the headset on the road or elsewhere, the static was unbearable. You could barely keep the headset 1 foot away from your phone before you started hearing static.I returned this puppy back to Best Buy the very next day.I have since purchased the Bluetooth headset from Logitech which works GREAT!!Note: I have a Sprint PPC-6601 phone"
18,Jabra FreeSpeak BT250 Bluetooth Headset,unknown,554,J. Gilbert,15/19,4.0,1115769600,Generally happy,"I have been using this device for two months, and have been generally happy with it - the audio fidelity is good, the unit is comfortable, the battery life is long and, although I haven't tested the maximum range, I usually use it at 10 to 12 feet from the phone (Nokia 6820). My house is in a marginal reception area for Cingular, and using the headset allows me to put the phone in a ""sweet spot"" with an unusual orientation, giving me three or four bars instead of one.The ""belt clip"" is a joke."
18,Jabra FreeSpeak BT250 Bluetooth Headset,unknown,553,"E. Orchard ""I love lamp""",4/4,2.0,1123977600,suck fest!,"i had heard so many good things about this headset and even tried on my co-workers before i bought it, but what i didn't test out was the reception/range. i have been using a logitech mobile freedom headset for almost a year now and love it, EXCEPT for the fit. it fits horribly.this is where the BT205 shines. it fits great. it doesn't hurt. i can wear it for hours. it seems to have a ton of talk time (at least 6 hours, i would say)...but the reception just plain sucks. i don't know if it's all the electrical devices running in my apartment, but damn, i can't get more than about 5 feet away from my phone before this unit starts to get all crackly on me. you almost have to have the phone 1) within about 6 feet of you and 2) have it on the same side of your body as the jabra. basically, count on walking around with your phone in your pocket.do heed jabra's warnings about the wireless home network interfering with this device! and your microwave. and your electric fans...and running water...they all make reception horrible. i think my problem might have been the wireless home network. but c'mon people, us geeks who use bluetooth headsets are the same geeks who have wireless home networks. duh.summary:pros:*lightweight*comfortable*got a good price on ebay ($42 shipped for new)*easy to usecons:*range, range, range! this is a huge one for me. if i have to keep my phone within 6 feet of me all the time, what's the point?*too costly at $80 for what you get*everything interferes with this unit. you might as well go sit in a room with nothing in it for good reception.needless to say, it's for sale on ebay!"
18,Jabra FreeSpeak BT250 Bluetooth Headset,unknown,611,E. Vartanian,6/8,5.0,1142553600,Are You Kidding Me?,"Ummmm....for all those who gave it less than a 5....are you kidding me? Other bt headsets don't even compare to this one. This one stays put on your ear, it has great volume and it is so easy to hook up. PLUS...it has features that most other headsets don't. Believe me, I am the queen of returns because I am always trying to find a good headset and am always disappointed. I was very pleased with this one! I think Motorola is CRAP!!!! It does not stay put and there is so much static but this one is great! And for those who complain about the wind....you may want to put the headset on the other ear...away from the window! It's only a headset...it is not NASA engineered to wear while swimming, jogging, taking a shower or biking!"
18,Jabra FreeSpeak BT250 Bluetooth Headset,unknown,134,Y. Lam,6/8,4.0,1124755200,not as good as expected,"it got disconnected sometimes, sound quality has to be improved."
18,Jabra FreeSpeak BT250 Bluetooth Headset,unknown,720,Sara L. Guldi,6/8,3.0,1118880000,NOT COMFORTABLE,"In general I am okay with this headset, I am using it with a TREO 650 which lends itself to other issues, the headset is not advanced enough to work automatically with the treo. My main complaint is it is not adjustable to my ear. I actually have to use the big ear gel to get it to stay on because the part that goes over your hear is about 1 cm too high over my ear, so the big ear gel holds it up.... It fits my husband perfectly, so maybe it is that I have smaller ears, it just seems to me that there should be a better way to make it fit."
18,Jabra FreeSpeak BT250 Bluetooth Headset,unknown,689,Eugene W. Bowers,1/1,5.0,1139529600,Great headset,"I have used this headset for 3 years and it is great. Don't know whats wrong with the poor reviews except that they just like to complain. It is not heavy, it fits my ear perfectly and the microphone carries my voice with interference or any static at all. I am now upgrading to the 250v."
18,Jabra FreeSpeak BT250 Bluetooth Headset,unknown,121,"RCTonerman ""RCTonerman""",1/1,3.0,1138579200,Jabra BT250,"If you are one that doesn't sweat for a living or around anything loud, its not bad. Volume could be a bit better but when you begin to have a hard time hearing somebody they are already complaining about the background noise. I have a beard as some I sweat which is death for the mic. I lost two that way. The closest thing I came to for a fix was make a ""dog cone"" out of electrical tape. When using with the BlackBerry 7520 it disconnects several times a day without indication. In short, if you are a pencil pusher and drive you car with the windows up all the time you will love this headset the fit and feel are wonderful. If you sweat, work around semi noisey stuff, and drive with your windows open save your money. I have also tried the Scala 500 and a few of the Motorola. They all kill the ear and Scala just wasn't loud enough. I am off to try the Plantronics Voyager.."
18,Jabra FreeSpeak BT250 Bluetooth Headset,unknown,580,"Joon Lim ""1004man""",1/1,1.0,1134777600,one star is too good for this junk...,"cracked body twice and reception for both was problematic at best.crack on the body is one thing because it still works...the call button after 6 months broke, this was on the replacement and they don't replace warrantee replacement item. ear gel piece come off and gets lost easy. too heavy and uncomfortable compared to whats out there. you can hear fine...but it's mic or transmission is very noisy and full of static. I recommend the g2.what a waste of my hard earned money!!!"
18,Jabra FreeSpeak BT250 Bluetooth Headset,unknown,792,kagbeni,1/1,2.0,1121990400,Not all that comfortable and unuseable outdoors,"I have had thins headset for several months now and have to confess I hardly use it. I bought it for my T-Mobile telephone and while pairing was easy, when walking down the street the microphone seems to act like a wind tunnel - wind just blows straight into the microphone and no one can hear me over the combination of street noise and wind.I don't think it is a T-Mobile GSM issue although the microphones on their handsets seem to be so super sensitive that listeners often say they can hear my footsteps and the conversations of others around me better than they can hear me.Overall, not very workable and I'm disappointed. Have actually just ordered a Plantronics M3500 which boasts a noise-canceling microphone. We'll see if there is any improvement.Finally, I thought that at least I'd be able to use this headset for Skpye. It works a charm on my Mac although people say I'm faint, but on my Windows machine I am completely unable to get the sound to come out of the Jabra earpiece; only through the speakers on my computer. While that is better I think than having to listen to a telephone conversation through stereo headphones (which, incidentally, is unbearable and cuts you off from everything going on around you), it is not perfect."
18,Jabra FreeSpeak BT250 Bluetooth Headset,unknown,269,JHP2,3/4,1.0,1116892800,Not Ready for Prime Time,"This headset is not worth the money. In my case, it was not worth any money. It has a range of about the length of your arm. It does not work worth a darn outside of the car. It has a hissing sound in the background all the time. It crackles and pops most of the time. I love my Treo 650 but this headset stinks. I received this headset as a gift so it did not cost me anything yet I am still disatisfied and will be ordering a different brand. Take my advice, avoid this headset. If not, well, you were warned.Update: Recently purchased the new Treo 650 headset by PalmOne. That is the new Bluetooth 1.2 version, not the clone of this Jabra. Much, much better. Now I have a headset that I can use all the time. I have replaced all my other headsets."
18,Jabra FreeSpeak BT250 Bluetooth Headset,unknown,107,Anna May,3/4,2.0,1094688000,poor quality product!,"I loved the idea of wireless for the convenience and safety and was loving the Jabra until it fell apart on me. The distance from your headset to the cell was definitely short range, maybe a few feet away before it got fuzzy. What was worse is that after 4 months of owning it, the earpiece (that holds the rubber plug) broke off and the headset surface started fading. The piece breaking off meant I could not put a earplug on there and it was not covered in the warranty (the customer service suggested I super glue it!) I bought another Jabra thinking the last one was a fluke...but other things started falling apart. Very poor quality piece...I would rethink buying this product!"
18,Jabra FreeSpeak BT250 Bluetooth Headset,unknown,684,"V. Dayan ""Dan""",5/7,1.0,1096588800,Horrible range!!! Highest Price!!!,"This weirdly shaped earpiece is hard to put away, and I bought the device because I read on T1 that It was the best , with longest battery and clear sound. Well to my surprise the range on it is horrible. Pants pocket to my ear it would not work. And not to mention using it on my computer. If I was touching the laptop with the earpiece it would still sound terrible and with a lot of interference. Dont buy this its horrible!!! I exchanged the next day, for the logitech one."
18,Jabra FreeSpeak BT250 Bluetooth Headset,unknown,799,Just Cid,9/9,4.0,1101945600,Best BT headset I've ever owned!,"I bought this headset after having a Nokia HDW-2 headset for about a year, before its battery went south.Did my research, thought this one was the best of the lot.Found out I was nearly right. This is *much* better than the HDW-2. Very little static, doesn't drop calls. Haven't found the limits of the battery (yet), and I've used it in standby mode for nearly 8 hours straight. Works well with the Nokia 3650, including the voice dialing.My talk times are not that long, so I haven't stressed the talk limits yet.As to cons, the only con I've found so far is with fit. The smaller earpiece of those supplied still irritates my ear after a few hours of wearing (on the right ear). Wearing it on the left ear doesn't seem to get as raw, but the piece doesn't fit as well (yes, I've turned the ear-bead the correct way!). However, I take the piece off for a few minutes rest and I'm back in business. Or I move it to the left side for a while.Only other drawback is that I have to turn the Bt250 off before I can use my Bluetooth on my Palm Pilot with the phone. I guess its only one bluetooth device at a time.Charging is easy. Pairing with my Nokia 3650 was a snap.Is it a toy? Yes, like all technology that doesn't keep you alive, its a toy.If you want a wireless headset, I think this is the one for the moment."
18,Jabra FreeSpeak BT250 Bluetooth Headset,unknown,269,JHP2,15/17,2.0,1113955200,Not Ready for Prime Time,"I have used this headset with my Treo 650 and have been very disapointed with it's performance. It may be a function of the Treo's Bluetooth capabilities so keep that in mind and do not waste your money on this headset if you are using a Treo.It has very poor range; arm's length at best. Outdoors it is useless. It has times when it will refuse to pick up a call. The voice quality is also poor with hissing and crackling. The only place it seems to be remotely useful is in the car where it is within arm's reach and the hissing is only moderate. This is pretty expensive to only be able to use part of the time. Talk time is also much shorter than advertised.My $.02, save your money for something else.Update: Recently purchased the new Treo 650 headset by PalmOne. That is the new Bluetooth 1.2 version, not the clone of this Jabra. Much, much better. Now I have a headset that I can use all the time. I have completely replaced all my wired headsets."
18,Jabra FreeSpeak BT250 Bluetooth Headset,unknown,881,J A,15/17,4.0,1093219200,Real handsfree,"I've actually got the BT200 but thought i'd leave my thoughts here anyway. I've been using this for about 18months now and have generally had no problems. I think bluetooth handsfree kits in general are worth the money over the wired ones as they give you true hands free that works (doesn't fall out of your ear when you turn your head while driving). The Jabra in particular is far better design than any others on the market at the moment because by design its more likely to fit different ear and head shapes. Also the in-ear design means you have the best chance of hearing the other party clearly. And I have never not been able to hear the other person. Setup is easy and takes about 2min. Day to day operation is simple, you just turn it on and it works.There are 2 reasons why I have only give this a 4 star rating.1) Some time it doesn't connect with my T68i after having been out of range (but to be fair I think this is more the crappy T68i than the Jabra)2) When outdoors it isn't very good at cutting out background noise so the person on the other end can't hear me verywell (NOTE: this is ONLY when i'm outdoors. Indoors or in a car while moving is perfect)One of my mates has one too so I know what its like being on the receiving end of a conversation and its fine."
18,Jabra FreeSpeak BT250 Bluetooth Headset,unknown,589,"I. Gonczi ""CompuGeek""",18/21,2.0,1096675200,"Neat concept, imperfect implementation","I have 2 of these headsets for a Sony Ericsson t637.I second other reviewers regarding poor range. The phone has to be in line of sight, within a few feet. If the phone is in mypant pocket, reception is marginal.Also: I am unable to use it to record my voice tags. I have read other reviews compalining about this.When I am voice dialing a phone book entry with multiple numbers,I do not get any audio feedback that the phone is waiting for meto say(e.g) ""home"" or ""work"" to select one of the numbers.I find it pratically unusable for voice dialing while driving.I guess for better voice tag matching, you would have to record your voice tags in the car, using the Jabra which seems to beout (see above).Oh by the way, the phone uses battery power at a much faster ratewhen connected to the headset, i.e enabling bluetooth increasespower consumption."
18,Jabra FreeSpeak BT250 Bluetooth Headset,unknown,652,"H. Cowart ""Tmortn""",11/12,4.0,1108080000,Slick new toy,"SetupNokia 6820Laptop using Linksys usbbt100 adaptorWith the phone it is a nice handsfree option. In response to the guy that had such a hard time turning the bluetooth connection on and off you can just turn the unit off by holding the button for a few seconds.If your phone supports the more enhanced call management features You probably want to answer the call first since holding it down while the phone is ringing rejects the call. Then while the call is in progress it just places the call on hold and continuing to hold will turn the device off and the phone will revert to standard usage with the call on hold.Additionally many phones, especially those with Bluetooth, have the ability to define user shortcuts to phone features. One setup to minimize the hassel of connecting and disconnecting BT devices would be very handy since the BT menus are normally several menue options deep.Really though this is a headset for someone intrested in constant wear. I highly recommend getting this or any handsfree set to fit your comfort level because if in the end the fit is uncomfy your going to have a pricey doo dad.Range is less than 30 feet but that seems pretty standard for a headset phone combination. Both are trying to maximize battery life and the antennas are not optimally placed. 10 feet is a good rule of thumb unless you have a particuarly bad combination. With the Nokia 6820 I seem to have a comfortable range of about 15 feet. However with the Linksys blue tooth adaptor on my laptop I can walk all over my house and even to my mailbox. Somewhere on the order of 60-100 feet. Very handy if you are a voice chat user or want a quiet discreet source of music without wires at work that dosn't completely obscure your hearing.Also if anyone is wondering the battery is Lithium Ion polymer so there should be no concern over any memory affect if you want to charge up before a full discharge. However the battery is intenal and there does not seem to be any real option for replacement. So you can only expect a life of around 400-500 charge cycles. At once a week that is a good while. At once a day you might as well just call it a year, perhaps less. It will still be working but if you are using it that hard you will also be far more aware of the slow degredation over time.Gave it four instead of 5 for the potential problem of a short usefull life due to the battery and because the fit is not for everyone. Deffinatly something to put your hands on before laying down the money if possible."
18,Jabra FreeSpeak BT250 Bluetooth Headset,unknown,143,"OsamaAlthanon ""osama-althanon""",10/11,5.0,1089417600,"Finally, a bluetooth headset that works.","I have tried other bluetooth headsets: Plantronics &amp; Nokia HDW-2 but this one beats them all. It has excellent battrey life as advertised and fits in the ear perfectly. I use it while I'm at the gym on the belt even. It comes with spare ear-pieces with different sizes. The sound quality is excellent and loud. It supports advanced headset mode too. A belt clip can be attached to the charger to carry it on your belt. Price is ok too. I use it with Nokia 6600 by the way. It is right ear, left ear switchable.Other bluetooth headsets are wheather weak (the ear-hanger breaks) or have short-life batteries. So look for these factors before buying any headset."
18,Jabra FreeSpeak BT250 Bluetooth Headset,unknown,187,Amy Jo Arrant,7/7,4.0,1107475200,Pretty good product,I just bought the Jabra BT250 and have only been using it for about a week now. It has a bit of delay when you answer or place a call but it is tolerable. I have always had a very hard time finding earphones that fit me and will stay in my ear (from cell phone earbuds to mp3 players). This fits very securly and comfortably. Easily could forget I have it on. Have only gone about 20 feet from my phone but the phone was in my car with the door closed and I walked to get the mail... I did get a bit of static but perfectly usable. Occasionally I try to place a call and the Jabra doesn't seem to make the connection and I end up using the phone itself. But this has only happened less than 5% of the calls I've made. Easy to put on with one hand...while driving.Overall I'd say good buy only negative that I see so far is the occasional time when I can't get the Jabra to click on and receive the call.
